"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","HGNC.symbol"
"Tpt1",190,0,-0.23069615225745,0.894,0.985,0,"Health","TPT1"
"H3f3b",663,0,0.230903982693588,0.712,0.548,0,"CKD","H3-5"
"H3f3b",191,0,-0.230903982693588,0.548,0.712,0,"Health","H3-5"
"B4galt5",192,0,-0.231328087799024,0.073,0.207,0,"Health","B4GALT5"
"B4galt5",662,0,0.231328087799024,0.207,0.073,0,"CKD","B4GALT5"
"Rpl3",193,0,-0.232833476875887,0.677,0.826,0,"Health","RPL3"
"Rpl3",661,0,0.232833476875887,0.826,0.677,0,"CKD","RPL3"
"Mrpl57",660,0,0.234793863611701,0.418,0.264,0,"CKD","MRPL57"
"Mrpl57",194,0,-0.234793863611701,0.264,0.418,0,"Health","MRPL57"
"Nt5e",659,0,0.235267344819599,0.141,0.017,0,"CKD","NT5E"
"Nt5e",195,0,-0.235267344819599,0.017,0.141,0,"Health","NT5E"
"Erich4",196,0,-0.235664193285646,0.193,0.34,0,"Health","ERICH4"
"Erich4",658,0,0.235664193285646,0.34,0.193,0,"CKD","ERICH4"
"Arhgap45",197,0,-0.236624516558917,0.028,0.13,0,"Health","ARHGAP45"
"Arhgap45",657,0,0.236624516558917,0.13,0.028,0,"CKD","ARHGAP45"
"Slc51b",198,0,-0.236769922943602,0.095,0.225,0,"Health","SLC51B"
"Slc51b",656,0,0.236769922943602,0.225,0.095,0,"CKD","SLC51B"
"Rpl23",199,0,-0.236818076042444,0.865,0.974,0,"Health","RPL23"
"Rpl23",655,0,0.236818076042444,0.974,0.865,0,"CKD","RPL23"
"Ugt3a1",654,0,0.236869295231668,0.225,0.088,0,"CKD","UGT3A2"
"Ugt3a1",200,0,-0.236869295231668,0.088,0.225,0,"Health","UGT3A2"
"Mylk",201,0,-0.237241731415093,0.047,0.171,0,"Health","MYLK"
"Mylk",653,0,0.237241731415093,0.171,0.047,0,"CKD","MYLK"
"H3f3a",652,0,0.238425881929251,0.647,0.488,0,"CKD","H3-3A"
"H3f3a",202,0,-0.238425881929251,0.488,0.647,0,"Health","H3-3A"
"Rpl22l1",203,0,-0.238852539166246,0.513,0.69,0,"Health","RPL22L1"
"Rpl22l1",651,0,0.238852539166246,0.69,0.513,0,"CKD","RPL22L1"
"Eif3f",205,0,-0.240246948207645,0.347,0.494,0,"Health","EIF3F"
"Eif3f",649,0,0.240246948207645,0.494,0.347,0,"CKD","EIF3F"
"Arpc4",648,0,0.240453099261796,0.231,0.1,0,"CKD","ARPC4"
"Arpc4",206,0,-0.240453099261796,0.1,0.231,0,"Health","ARPC4"
"Sft2d1",647,0,0.241572142833143,0.171,0.035,0,"CKD","SFT2D1"
"Sft2d1",207,0,-0.241572142833143,0.035,0.171,0,"Health","SFT2D1"
"Serp1",646,0,0.242162504958379,0.42,0.264,0,"CKD","SERP1"
"Serp1",208,0,-0.242162504958379,0.264,0.42,0,"Health","SERP1"
"Ptprcap",645,0,0.242782243416019,0.119,0.024,0,"CKD","PTPRCAP"
"Ptprcap",209,0,-0.242782243416019,0.024,0.119,0,"Health","PTPRCAP"
"Rpl24",210,0,-0.243335662581963,0.81,0.948,0,"Health","RPL24"
"Rpl24",644,0,0.243335662581963,0.948,0.81,0,"CKD","RPL24"
"Npm3",643,0,0.244524051536676,0.245,0.104,0,"CKD","NPM3"
"Npm3",211,0,-0.244524051536676,0.104,0.245,0,"Health","NPM3"
"Slfn2",642,0,0.244615092773092,0.126,0.024,0,"CKD","SLFN12"
"Slfn2",212,0,-0.244615092773092,0.024,0.126,0,"Health","SLFN12"
"Selenok",213,0,-0.244804445691021,0.344,0.513,0,"Health","SELENOK"
"Selenok",641,0,0.244804445691021,0.513,0.344,0,"CKD","SELENOK"
"Cyp4a31",640,0,0.244840179765119,0.235,0.098,0,"CKD","CYP4F12"
"Cyp4a31",214,0,-0.244840179765119,0.098,0.235,0,"Health","CYP4F12"
"H2-Q7",216,0,-0.245023458594428,0.023,0.121,0,"Health","HLA-E"
"H2-Q7",638,0,0.245023458594428,0.121,0.023,0,"CKD","HLA-E"
"Trbc1",217,0,-0.245231747735251,0.019,0.103,0,"Health","TRBC1"
"Trbc1",637,0,0.245231747735251,0.103,0.019,0,"CKD","TRBC1"
"H2-T22",636,0,0.246140307893204,0.21,0.077,0,"CKD","HLA-E"
"H2-T22",218,0,-0.246140307893204,0.077,0.21,0,"Health","HLA-E"
"Cycs",219,0,-0.246299000091498,0.649,0.796,0,"Health","CYCS"
"Cycs",635,0,0.246299000091498,0.796,0.649,0,"CKD","CYCS"
"Ube2i",634,0,0.247098032689358,0.235,0.098,0,"CKD","UBE2I"
"Ube2i",220,0,-0.247098032689358,0.098,0.235,0,"Health","UBE2I"
"Set",221,0,-0.247455548911898,0.23,0.381,0,"Health","SETSIP"
"Set",633,0,0.247455548911898,0.381,0.23,0,"CKD","SETSIP"
"Fyb",223,0,-0.251365621153201,0.032,0.134,0,"Health","FYB1"
"Fyb",631,0,0.251365621153201,0.134,0.032,0,"CKD","FYB1"
"Mkrn1",630,0,0.251396509509032,0.304,0.152,0,"CKD","MKRN1"
"Mkrn1",224,0,-0.251396509509032,0.152,0.304,0,"Health","MKRN1"
"Reep5",225,0,-0.252190728793827,0.191,0.347,0,"Health","REEP5"
"Reep5",629,0,0.252190728793827,0.347,0.191,0,"CKD","REEP5"
"Slco1a1",226,0,-0.25250988371479,0.06,0.206,0,"Health","SLCO1A2"
"Slco1a1",628,0,0.25250988371479,0.206,0.06,0,"CKD","SLCO1A2"
"Selplg",627,0,0.252550669331049,0.131,0.025,0,"CKD","SELPLG"
"Selplg",227,0,-0.252550669331049,0.025,0.131,0,"Health","SELPLG"
"Trmt112",228,0,-0.253720870220761,0.169,0.323,0,"Health","TRMT112"
"Trmt112",626,0,0.253720870220761,0.323,0.169,0,"CKD","TRMT112"
"Rdh16f2",229,0,-0.253810389415094,0.151,0.291,0,"Health","RDH16"
"Rdh16f2",625,0,0.253810389415094,0.291,0.151,0,"CKD","RDH16"
"Gclm",624,0,0.253874968898029,0.387,0.234,0,"CKD","GCLM"
"Gclm",230,0,-0.253874968898029,0.234,0.387,0,"Health","GCLM"
"Thy1",231,0,-0.253928877729772,0.013,0.108,0,"Health","THY1"
"Thy1",623,0,0.253928877729772,0.108,0.013,0,"CKD","THY1"
"Srgn",621,0,0.255775699045214,0.152,0.043,0,"CKD","SRGN"
"Srgn",233,0,-0.255775699045214,0.043,0.152,0,"Health","SRGN"
"Gnai2",620,0,0.257002682938709,0.324,0.182,0,"CKD","GNAI2"
"Gnai2",234,0,-0.257002682938709,0.182,0.324,0,"Health","GNAI2"
"Junb",619,0,0.257611163365402,0.174,0.059,0,"CKD","JUNB"
"Junb",235,0,-0.257611163365402,0.059,0.174,0,"Health","JUNB"
"Eef1a1",616,0,0.259491837736796,0.974,0.862,0,"CKD","EEF1A1"
"Eef1a1",238,0,-0.259491837736796,0.862,0.974,0,"Health","EEF1A1"
"Gchfr",615,0,0.259896735721177,0.299,0.147,0,"CKD","GCHFR"
"Gchfr",239,0,-0.259896735721177,0.147,0.299,0,"Health","GCHFR"
"mt-Atp6",614,0,0.260946988339125,0.999,0.91,0,"CKD","MT-ATP6"
"mt-Atp6",240,0,-0.260946988339125,0.91,0.999,0,"Health","MT-ATP6"
"Hspe1",241,0,-0.261454837012956,0.645,0.816,0,"Health","HSPE1"
"Hspe1",613,0,0.261454837012956,0.816,0.645,0,"CKD","HSPE1"
"Zfp706",612,0,0.261627884696963,0.658,0.475,0,"CKD","ZNF706"
"Zfp706",242,0,-0.261627884696963,0.475,0.658,0,"Health","ZNF706"
"Manf",610,0,0.262788635273592,0.298,0.142,0,"CKD","MANF"
"Manf",244,0,-0.262788635273592,0.142,0.298,0,"Health","MANF"
"Ttc36",609,0,0.263588882625435,0.744,0.612,0,"CKD","TTC36"
"Ttc36",245,0,-0.263588882625435,0.612,0.744,0,"Health","TTC36"
"Slc5a8",608,0,0.263683956646937,0.338,0.176,0,"CKD","SLC5A8"
"Slc5a8",246,0,-0.263683956646937,0.176,0.338,0,"Health","SLC5A8"
"Rpl13",247,0,-0.263706866151043,0.877,0.979,0,"Health","RPL13"
"Rpl13",607,0,0.263706866151043,0.979,0.877,0,"CKD","RPL13"
"Jund",248,0,-0.263922994697129,0.308,0.468,0,"Health","JUND"
"Jund",606,0,0.263922994697129,0.468,0.308,0,"CKD","JUND"
"Rpl32",605,0,0.264936913519391,0.978,0.869,0,"CKD","RPL32"
"Rpl32",249,0,-0.264936913519391,0.869,0.978,0,"Health","RPL32"
"Rpl34",603,0,0.265738034211699,0.907,0.741,0,"CKD","RPL34"
"Rpl34",251,0,-0.265738034211699,0.741,0.907,0,"Health","RPL34"
"S100a4",252,0,-0.267774523236419,0.017,0.109,0,"Health","S100A4"
"S100a4",602,0,0.267774523236419,0.109,0.017,0,"CKD","S100A4"
"Rpl28",253,0,-0.267833523323186,0.819,0.959,0,"Health","RPL28"
"Rpl28",601,0,0.267833523323186,0.959,0.819,0,"CKD","RPL28"
"Eif3h",599,0,0.267997709317914,0.503,0.336,0,"CKD","EIF3H"
"Eif3h",255,0,-0.267997709317914,0.336,0.503,0,"Health","EIF3H"
"Tmigd1",256,0,-0.268131793633213,0.126,0.29,0,"Health","TMIGD1"
"Tmigd1",598,0,0.268131793633213,0.29,0.126,0,"CKD","TMIGD1"
"Gmfg",596,0,0.268639785166775,0.166,0.049,0,"CKD","GMFG"
"Gmfg",258,0,-0.268639785166775,0.049,0.166,0,"Health","GMFG"
"Nkg7",595,0,0.269576759484012,0.106,0.025,0,"CKD","NKG7"
"Nkg7",259,0,-0.269576759484012,0.025,0.106,0,"Health","NKG7"
"Emp3",594,0,0.26970596685217,0.139,0.029,0,"CKD","EMP3"
"Emp3",260,0,-0.26970596685217,0.029,0.139,0,"Health","EMP3"
"Lsp1",261,0,-0.27052112339306,0.027,0.137,0,"Health","LSP1"
"Lsp1",593,0,0.27052112339306,0.137,0.027,0,"CKD","LSP1"
"Tmed2",592,0,0.270798195991132,0.425,0.252,0,"CKD","TMED2"
"Tmed2",262,0,-0.270798195991132,0.252,0.425,0,"Health","TMED2"
"Rps25",591,0,0.271546805340836,0.943,0.792,0,"CKD","RPS25"
"Rps25",263,0,-0.271546805340836,0.792,0.943,0,"Health","RPS25"
"Psenen",590,0,0.272283460946296,0.384,0.211,0,"CKD","PSENEN"
"Psenen",264,0,-0.272283460946296,0.211,0.384,0,"Health","PSENEN"
"Rplp1",265,0,-0.272989273050947,0.881,0.983,0,"Health","RPLP1"
"Rplp1",589,0,0.272989273050947,0.983,0.881,0,"CKD","RPLP1"
"Zfp36l2",266,0,-0.273454757928318,0.098,0.226,0,"Health","ZFP36L2"
"Zfp36l2",588,0,0.273454757928318,0.226,0.098,0,"CKD","ZFP36L2"
"Hnrnpf",586,0,0.275035319350621,0.383,0.226,0,"CKD","HNRNPF"
"Hnrnpf",268,0,-0.275035319350621,0.226,0.383,0,"Health","HNRNPF"
"Lat",269,0,-0.27658409984865,0.017,0.123,0,"Health","LAT"
"Lat",585,0,0.27658409984865,0.123,0.017,0,"CKD","LAT"
"Ucp2",584,0,0.276639844827849,0.267,0.122,0,"CKD","UCP2"
"Ucp2",270,0,-0.276639844827849,0.122,0.267,0,"Health","UCP2"
"Rpl19",583,0,0.277499299953313,0.942,0.804,0,"CKD","RPL19"
"Rpl19",271,0,-0.277499299953313,0.804,0.942,0,"Health","RPL19"
"Nme2",582,0,0.277512642315929,0.235,0.079,0,"CKD","NME2"
"Nme2",272,0,-0.277512642315929,0.079,0.235,0,"Health","NME2"
"Rps4x",581,0,0.27764420707496,0.901,0.748,0,"CKD","RPS4X"
"Rps4x",273,0,-0.27764420707496,0.748,0.901,0,"Health","RPS4X"
"Rps23",274,0,-0.278520856416654,0.855,0.975,0,"Health","RPS23"
"Rps23",580,0,0.278520856416654,0.975,0.855,0,"CKD","RPS23"
"Rps3",579,0,0.279844985641806,0.894,0.737,0,"CKD","RPS3"
"Rps3",275,0,-0.279844985641806,0.737,0.894,0,"Health","RPS3"
"Rnaset2b",276,0,-0.280113688581264,0.052,0.205,0,"Health","RNASET2"
"Rnaset2b",578,0,0.280113688581264,0.205,0.052,0,"CKD","RNASET2"
"Oaz1",576,0,0.280742971532378,0.89,0.707,0,"CKD","OAZ1"
"Oaz1",278,0,-0.280742971532378,0.707,0.89,0,"Health","OAZ1"
"Tmem150a",575,0,0.282396662572844,0.327,0.162,0,"CKD","TMEM150A"
"Tmem150a",279,0,-0.282396662572844,0.162,0.327,0,"Health","TMEM150A"
"Ptprc",280,0,-0.282415662115212,0.035,0.153,0,"Health","PTPRC"
"Ptprc",574,0,0.282415662115212,0.153,0.035,0,"CKD","PTPRC"
"Shisa5",573,0,0.282500490428306,0.255,0.13,0,"CKD","SHISA5"
"Shisa5",281,0,-0.282500490428306,0.13,0.255,0,"Health","SHISA5"
"Rps15",572,0,0.28291596833887,0.935,0.785,0,"CKD","RPS15"
"Rps15",282,0,-0.28291596833887,0.785,0.935,0,"Health","RPS15"
"Tsc22d1",283,0,-0.283265604310066,0.283,0.436,0,"Health","TSC22D1"
"Tsc22d1",571,0,0.283265604310066,0.436,0.283,0,"CKD","TSC22D1"
"Tpm3",285,0,-0.285307311953912,0.117,0.269,0,"Health","TPM3"
"Tpm3",569,0,0.285307311953912,0.269,0.117,0,"CKD","TPM3"
"Lrrc58",568,0,0.285395261661426,0.355,0.189,0,"CKD","LRRC58"
"Lrrc58",286,0,-0.285395261661426,0.189,0.355,0,"Health","LRRC58"
"Id2",287,0,-0.285590119710431,0.462,0.658,0,"Health","ID2"
"Id2",567,0,0.285590119710431,0.658,0.462,0,"CKD","ID2"
"Fau",566,0,0.286620128068968,0.97,0.86,0,"CKD","FAU"
"Fau",288,0,-0.286620128068968,0.86,0.97,0,"Health","FAU"
"Vim",565,0,0.287495478000144,0.133,0.026,0,"CKD","VIM"
"Vim",289,0,-0.287495478000144,0.026,0.133,0,"Health","VIM"
"Ppdpf",563,0,0.289231174709476,0.446,0.259,0,"CKD","PPDPF"
"Ppdpf",291,0,-0.289231174709476,0.259,0.446,0,"Health","PPDPF"
"Rpl18a",292,0,-0.291662927064098,0.82,0.956,0,"Health","RPL18A"
"Rpl18a",562,0,0.291662927064098,0.956,0.82,0,"CKD","RPL18A"
"Lck",561,0,0.291825583402576,0.13,0.021,0,"CKD","LCK"
"Lck",293,0,-0.291825583402576,0.021,0.13,0,"Health","LCK"
"Limd2",294,0,-0.293043141216219,0.056,0.18,0,"Health","LIMD2"
"Limd2",560,0,0.293043141216219,0.18,0.056,0,"CKD","LIMD2"
"Slc13a3",295,0,-0.294402086552015,0.265,0.458,0,"Health","SLC13A3"
"Slc13a3",559,0,0.294402086552015,0.458,0.265,0,"CKD","SLC13A3"
"Sat1",558,0,0.294521357623423,0.638,0.451,0,"CKD","SAT1"
"Sat1",296,0,-0.294521357623423,0.451,0.638,0,"Health","SAT1"
"Rpl23a",297,0,-0.295864527656501,0.805,0.951,0,"Health","RPL23A"
"Rpl23a",557,0,0.295864527656501,0.951,0.805,0,"CKD","RPL23A"
"Srp9",556,0,0.296256915011032,0.522,0.323,0,"CKD","SRP9"
"Srp9",298,0,-0.296256915011032,0.323,0.522,0,"Health","SRP9"
"Cd36",554,0,0.296701591763026,0.242,0.068,0,"CKD","CD36"
"Cd36",300,0,-0.296701591763026,0.068,0.242,0,"Health","CD36"
"Ms4a6b",553,0,0.296796908647862,0.137,0.021,0,"CKD","MS4A6A"
"Ms4a6b",301,0,-0.296796908647862,0.021,0.137,0,"Health","MS4A6A"
"Rpl22",302,0,-0.296813056691901,0.641,0.839,0,"Health","RPL22"
"Rpl22",552,0,0.296813056691901,0.839,0.641,0,"CKD","RPL22"
"Mrpl33",304,0,-0.297402490286659,0.34,0.538,0,"Health","MRPL33"
"Mrpl33",550,0,0.297402490286659,0.538,0.34,0,"CKD","MRPL33"
"Nhp2",305,0,-0.297826889087532,0.163,0.34,0,"Health","NHP2"
"Nhp2",549,0,0.297826889087532,0.34,0.163,0,"CKD","NHP2"
"Tma7",548,0,0.298083329372743,0.7,0.489,0,"CKD","TMA7"
"Tma7",306,0,-0.298083329372743,0.489,0.7,0,"Health","TMA7"
"H2-K1",307,0,-0.298746641047906,0.219,0.351,0,"Health","HLA-E"
"H2-K1",547,0,0.298746641047906,0.351,0.219,0,"CKD","HLA-E"
"S100a11",308,0,-0.299159372054002,0.234,0.407,0,"Health","S100A11"
"S100a11",546,0,0.299159372054002,0.407,0.234,0,"CKD","S100A11"
"Btf3",310,0,-0.299667114364195,0.415,0.61,0,"Health","BTF3"
"Btf3",544,0,0.299667114364195,0.61,0.415,0,"CKD","BTF3"
"Krtcap2",543,0,0.300420374957022,0.457,0.265,0,"CKD","KRTCAP2"
"Krtcap2",311,0,-0.300420374957022,0.265,0.457,0,"Health","KRTCAP2"
"Rack1",542,0,0.301076225940058,0.709,0.515,0,"CKD","RACK1"
"Rack1",312,0,-0.301076225940058,0.515,0.709,0,"Health","RACK1"
"Rps5",313,0,-0.301755337910544,0.771,0.928,0,"Health","RPS5"
"Rps5",541,0,0.301755337910544,0.928,0.771,0,"CKD","RPS5"
"Ptpn18",540,0,0.303625412166492,0.199,0.085,0,"CKD","PTPN18"
"Ptpn18",314,0,-0.303625412166492,0.085,0.199,0,"Health","PTPN18"
"Rps9",539,0,0.304374181660663,0.917,0.754,0,"CKD","RPS9"
"Rps9",315,0,-0.304374181660663,0.754,0.917,0,"Health","RPS9"
"Rpl10a",316,0,-0.304552585807629,0.7,0.882,0,"Health","RPL10A"
"Rpl10a",538,0,0.304552585807629,0.882,0.7,0,"CKD","RPL10A"
"1700016C15Rik",537,0,0.304912878275767,0.252,0.085,0,"CKD","C1orf100"
"1700016C15Rik",317,0,-0.304912878275767,0.085,0.252,0,"Health","C1orf100"
"Rps24",536,0,0.306112982519415,0.956,0.814,0,"CKD","RPS24"
"Rps24",318,0,-0.306112982519415,0.814,0.956,0,"Health","RPS24"
"Rpl15",535,0,0.306162445415862,0.883,0.699,0,"CKD","RPL15"
"Rpl15",319,0,-0.306162445415862,0.699,0.883,0,"Health","RPL15"
"Hcst",534,0,0.308204960155681,0.153,0.032,0,"CKD","HCST"
"Hcst",320,0,-0.308204960155681,0.032,0.153,0,"Health","HCST"
"S100a6",533,0,0.308322838137796,0.157,0.048,0,"CKD","S100A6"
"S100a6",321,0,-0.308322838137796,0.048,0.157,0,"Health","S100A6"
"Rps20",532,0,0.308884898779128,0.933,0.763,0,"CKD","RPS20"
"Rps20",322,0,-0.308884898779128,0.763,0.933,0,"Health","RPS20"
"Msrb1",323,0,-0.310972428015973,0.413,0.606,0,"Health","MSRB1"
"Msrb1",531,0,0.310972428015973,0.606,0.413,0,"CKD","MSRB1"
"Rpsa",530,0,0.311405585112712,0.85,0.666,0,"CKD","RPSAP58"
"Rpsa",324,0,-0.311405585112712,0.666,0.85,0,"Health","RPSAP58"
"Mat2a",325,0,-0.312216092542156,0.381,0.52,0,"Health","MAT2A"
"Mat2a",529,0,0.312216092542156,0.52,0.381,0,"CKD","MAT2A"
"Med28",326,0,-0.312478203874603,0.285,0.485,0,"Health","MED28"
"Med28",528,0,0.312478203874603,0.485,0.285,0,"CKD","MED28"
"Btg1",527,0,0.312962089131733,0.323,0.216,0,"CKD","BTG1"
"Btg1",327,0,-0.312962089131733,0.216,0.323,0,"Health","BTG1"
"Cdk2ap2",328,0,-0.313544042783486,0.189,0.382,0,"Health","CDK2AP2"
"Cdk2ap2",526,0,0.313544042783486,0.382,0.189,0,"CKD","CDK2AP2"
"Crip1",525,0,0.314087753023006,0.227,0.11,0,"CKD","CRIP1"
"Crip1",329,0,-0.314087753023006,0.11,0.227,0,"Health","CRIP1"
"Rpl7",330,0,-0.314091371840328,0.694,0.882,0,"Health","RPL7"
"Rpl7",524,0,0.314091371840328,0.882,0.694,0,"CKD","RPL7"
"Rps3a1",331,0,-0.314726049087429,0.748,0.918,0,"Health","RPS3A"
"Rps3a1",523,0,0.314726049087429,0.918,0.748,0,"CKD","RPS3A"
"Tomm20",522,0,0.315357669100832,0.612,0.39,0,"CKD","TOMM20"
"Tomm20",332,0,-0.315357669100832,0.39,0.612,0,"Health","TOMM20"
"Psmb8",334,0,-0.315990344772423,0.044,0.174,0,"Health","PSMB8"
"Psmb8",520,0,0.315990344772423,0.174,0.044,0,"CKD","PSMB8"
"Mrps36",517,0,0.321318406678763,0.525,0.317,0,"CKD","MRPS36"
"Mrps36",337,0,-0.321318406678763,0.317,0.525,0,"Health","MRPS36"
"Laptm5",515,0,0.323921314463992,0.164,0.033,0,"CKD","LAPTM5"
"Laptm5",339,0,-0.323921314463992,0.033,0.164,0,"Health","LAPTM5"
"Arpc1b",514,0,0.324488512292343,0.233,0.106,0,"CKD","ARPC1B"
"Arpc1b",340,0,-0.324488512292343,0.106,0.233,0,"Health","ARPC1B"
"Nuak2",341,0,-0.326939739203282,0.078,0.247,0,"Health","NUAK2"
"Nuak2",513,0,0.326939739203282,0.247,0.078,0,"CKD","NUAK2"
"Cd3d",512,0,0.327706916058389,0.14,0.022,0,"CKD","CD3D"
"Cd3d",342,0,-0.327706916058389,0.022,0.14,0,"Health","CD3D"
"Rps11",343,0,-0.32787267840657,0.8,0.957,0,"Health","RPS11"
"Rps11",511,0,0.32787267840657,0.957,0.8,0,"CKD","RPS11"
"Rpl35a",344,0,-0.328755049421914,0.815,0.973,0,"Health","RPL35A"
"Rpl35a",510,0,0.328755049421914,0.973,0.815,0,"CKD","RPL35A"
"Atp5g2",346,0,-0.33024852389527,0.491,0.734,0,"Health","ATP5MC2"
"Atp5g2",508,0,0.33024852389527,0.734,0.491,0,"CKD","ATP5MC2"
"Rps13",507,0,0.333188331010744,0.914,0.733,0,"CKD","RPS13"
"Rps13",347,0,-0.333188331010744,0.733,0.914,0,"Health","RPS13"
"Rps16",348,0,-0.333626627131617,0.794,0.953,0,"Health","RPS16"
"Rps16",506,0,0.333626627131617,0.953,0.794,0,"CKD","RPS16"
"Rbm3",349,0,-0.334238058428195,0.172,0.357,0,"Health","RBM3"
"Rbm3",505,0,0.334238058428195,0.357,0.172,0,"CKD","RBM3"
"Ltb",504,0,0.336510302404038,0.14,0.024,0,"CKD","LTB"
"Ltb",350,0,-0.336510302404038,0.024,0.14,0,"Health","LTB"
"Eef1g",503,0,0.336512606042194,0.66,0.442,0,"CKD","EEF1G"
"Eef1g",351,0,-0.336512606042194,0.442,0.66,0,"Health","EEF1G"
"Cd3g",354,0,-0.343549830793548,0.023,0.143,0,"Health","CD3G"
"Cd3g",500,0,0.343549830793548,0.143,0.023,0,"CKD","CD3G"
"Cda",499,0,0.343928819220265,0.554,0.343,0,"CKD","CDA"
"Cda",355,0,-0.343928819220265,0.343,0.554,0,"Health","CDA"
"Rps19",497,0,0.344587601252464,0.98,0.853,0,"CKD","RPS19"
"Rps19",357,0,-0.344587601252464,0.853,0.98,0,"Health","RPS19"
"Odc1",495,0,0.347194877227491,0.55,0.352,0,"CKD","ODC1"
"Odc1",359,0,-0.347194877227491,0.352,0.55,0,"Health","ODC1"
"Dnajc19",360,0,-0.350648713904564,0.49,0.697,0,"Health","DNAJC19"
"Dnajc19",494,0,0.350648713904564,0.697,0.49,0,"CKD","DNAJC19"
"Actg1",361,0,-0.351892120134201,0.448,0.66,0,"Health","ACTG1"
"Actg1",493,0,0.351892120134201,0.66,0.448,0,"CKD","ACTG1"
"Napsa",492,0,0.352787664251745,0.457,0.238,0,"CKD","NAPSA"
"Napsa",362,0,-0.352787664251745,0.238,0.457,0,"Health","NAPSA"
"Igkc",364,0,-0.35761641195383,0.032,0.216,0,"Health","IGKC"
"Igkc",490,0,0.35761641195383,0.216,0.032,0,"CKD","IGKC"
"Rpl30",365,0,-0.358357166411317,0.65,0.867,0,"Health","RPL30"
"Rpl30",489,0,0.358357166411317,0.867,0.65,0,"CKD","RPL30"
"Ms4a4b",488,0,0.358887415652865,0.143,0.017,0,"CKD","MS4A4A"
"Ms4a4b",366,0,-0.358887415652865,0.017,0.143,0,"Health","MS4A4A"
"Eef1b2",487,0,0.359469719454851,0.652,0.422,0,"CKD","EEF1B2"
"Eef1b2",367,0,-0.359469719454851,0.422,0.652,0,"Health","EEF1B2"
"Pabpc1",369,0,-0.361782882312824,0.357,0.583,0,"Health","PABPC3"
"Pabpc1",485,0,0.361782882312824,0.583,0.357,0,"CKD","PABPC3"
"Slc13a1",370,0,-0.361893997959721,0.21,0.392,0,"Health","SLC13A1"
"Slc13a1",484,0,0.361893997959721,0.392,0.21,0,"CKD","SLC13A1"
"Mpv17l",483,0,0.364964972838263,0.373,0.165,0,"CKD","MPV17L"
"Mpv17l",371,0,-0.364964972838263,0.165,0.373,0,"Health","MPV17L"
"Rps7",372,0,-0.367156622412795,0.701,0.888,0,"Health","RPS7"
"Rps7",482,0,0.367156622412795,0.888,0.701,0,"CKD","RPS7"
"H2-D1",374,0,-0.367432538989594,0.206,0.354,0,"Health","HLA-E"
"H2-D1",480,0,0.367432538989594,0.354,0.206,0,"CKD","HLA-E"
"Dynll1",479,0,0.368943508641709,0.596,0.355,0,"CKD","DYNLL1"
"Dynll1",375,0,-0.368943508641709,0.355,0.596,0,"Health","DYNLL1"
"Pfn1",478,0,0.371177352205086,0.729,0.522,0,"CKD","PFN1"
"Pfn1",376,0,-0.371177352205086,0.522,0.729,0,"Health","PFN1"
"Rps2",476,0,0.377225421995053,0.97,0.801,0,"CKD","RPS2"
"Rps2",378,0,-0.377225421995053,0.801,0.97,0,"Health","RPS2"
"Arhgdib",475,0,0.37917543188885,0.192,0.046,0,"CKD","ARHGDIB"
"Arhgdib",379,0,-0.37917543188885,0.046,0.192,0,"Health","ARHGDIB"
"Cd74",380,0,-0.381227008983671,0.04,0.209,0,"Health","CD74"
"Cd74",474,0,0.381227008983671,0.209,0.04,0,"CKD","CD74"
"Trbc2",473,0,0.384164631148239,0.158,0.027,0,"CKD","TRBC1"
"Trbc2",381,0,-0.384164631148239,0.027,0.158,0,"Health","TRBC1"
"Rpl4",472,0,0.38462933438342,0.842,0.613,0,"CKD","RPL4"
"Rpl4",382,0,-0.38462933438342,0.613,0.842,0,"Health","RPL4"
"Rps6",471,0,0.38602406002445,0.907,0.698,0,"CKD","RPS6"
"Rps6",383,0,-0.38602406002445,0.698,0.907,0,"Health","RPS6"
"Slc22a30",470,0,0.389899831580733,0.363,0.183,0,"CKD","SLC22A9"
"Slc22a30",384,0,-0.389899831580733,0.183,0.363,0,"Health","SLC22A9"
"Rpl18",385,0,-0.393779936749888,0.631,0.849,0,"Health","RPL18"
"Rpl18",469,0,0.393779936749888,0.849,0.631,0,"CKD","RPL18"
"Slc6a18",386,0,-0.393826512105154,0.127,0.346,0,"Health","SLC6A18"
"Slc6a18",468,0,0.393826512105154,0.346,0.127,0,"CKD","SLC6A18"
"Rpl12",387,0,-0.396197379908782,0.563,0.802,0,"Health","RPL12"
"Rpl12",467,0,0.396197379908782,0.802,0.563,0,"CKD","RPL12"
"Ldhd",466,0,0.39666355891859,0.421,0.189,0,"CKD","LDHD"
"Ldhd",388,0,-0.39666355891859,0.189,0.421,0,"Health","LDHD"
"Slc22a12",465,0,0.40139871550118,0.572,0.341,0,"CKD","SLC22A12"
"Slc22a12",389,0,-0.40139871550118,0.341,0.572,0,"Health","SLC22A12"
"Acy3",464,0,0.413270567044106,0.625,0.381,0,"CKD","ACY3"
"Acy3",390,0,-0.413270567044106,0.381,0.625,0,"Health","ACY3"
"Coro1a",463,0,0.41458628389484,0.199,0.044,0,"CKD","CORO1A"
"Coro1a",391,0,-0.41458628389484,0.044,0.199,0,"Health","CORO1A"
